_id,date,shaperdroprcvdbyte,srcip,dstport,tz,eventtime,sessionid,type,srccountry,shaperrcvdname,mastersrcmac,action,dstip,trandisp,osname,srcintf,level,srcserver,transip,priority,vd,proto,policyname,dstcountry,devid,srcintfrole,poluuid,sentpkt,duration,policyid,subtype,srcmac,devname,dstintf,shapersentname,sentbyte,policytype,transport,shaperdropsentbyte,dstintfrole,appcat,srcname,service,srcport,logid,srcswversion,time,rcvdbyte,rcvdpkt,nifi_datetime,app,srcfamily,devtype,srchwversion,srchwvendor,unauthusersource,unauthuser,msg,sync_type,logdesc,sync_status,countweb,utmaction,srcuuid,dstuuid,catdesc,hostname,reqtype,cat,direction,method,profile,url,eventtype,src_int,policy_id,epoch,dir,dst_int,from,voip_proto,kind,session_id,call_id,src_port,event_id,dst_port,logsrc,to,status,reason,tunnelid,remip,tunneltype,user,dst_host,group,desc,sentdelta,rcvddelta,dstswversion,dsthwversion,dstdevtype,dstfamily,dsthwvendor,dstosname,ui,sn,identifier,devcategory,ip,interface,mac,dhcp_msg,lease,server,ssid,security,encryption,stamac,remotewtptime,vap,ap,authserver,crlevel,dstcity,vwlid,crscore,craction,dstreputation,dstinetsvc,masterdstmac,dstregion,dstmac,vpntype,dstserver,locip,useralt,cookies,vpntunnel,peer_notif,remport,result,assignip,xauthuser,outintf,xauthgroup,locport,espauth,role,esptransform,out_spi,in_spi,init,version,exch,dstuser,agent,ratemethod,httpmethod,radioband,channel,mpsk,signal,radioid,snr,advpnsc,nextstat,tunnelip,community,pdstport,psrcport,mode,stage,fazlograte,mem,sysuptime,disklograte,bandwidth,cpu,freediskstorage,disk,setuprate,totalsession,bssid,manuf,stacount,apscan,onwire,aptype,radioiddetected,rate,noise,live,radioidclosest,detectionmethod,apstatus,snclosest,sndetected,age,intf,fctuid,applist,apprisk,incidentserialno,scertcname,scertissuer,appid,countapp,tranip,tranport,phase2_name,cause,pid,used,total,cfgattr,cfgobj,cfgtid,cfgpath,act,hook,tuple-num,operdrmamode,opercountry,cfgtxpower,configcountry,opertxpower,slctdrmamode
dci-nZkBOc1mRMCtjSNL,2025-09-30,,192.168.38.6,443,+0200,1759236808163237740,804457234,utm,Reserved,,,passthrough,142.250.180.170,,,PROGRESS-AT,notice,,,189,root,6,,United,FGT80FTK22063366,lan,73b8376a-f5bf-51ee-6914-d26cbc63d0f4,,,33,webfilter,,CAPALDO_MANOCALZATI,wan1,,2340,policy,,,wan,,,HTTPS,57971,0317013312,,14:53:28,0,,2025-10-01T03:08:54,,,,,,,,URL,,,,,,bf9fc234-303e-51ee-8c56-e39babfc0025,bf9fc234-303e-51ee-8c56-e39babfc0025,Search,signaler-pa.clients6.google.com,direct,41,outgoing,domain,monitor-all,https://signaler-pa.clients6.google.com/,ftgd_allow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsi-nZkBOc1mRMCtjSNL,2025-09-30,,192.168.32.6,443,+0200,1759236807878887080,804400223,traffic,Reserved,,00:01:6c:cc:9e:ce,client-rst,162.159.141.246,snat,Windows,PROGRESS-UFF,notice,0,2.33.53.52,189,root,6,LOG_INTERNET,United,FGT80FTK22063366,lan,73b8376a-f5bf-51ee-6914-d26cbc63d0f4,47,593,33,forward,00:01:6c:cc:9e:ce,CAPALDO_MANOCALZATI,wan1,,6353,policy,50766,,wan,unscanned,MARKETING_PRO,HTTPS,50766,0000000013,10,14:53:28,5159,47,2025-10-01T03:08:54,,,,,FOXCONN,kerberos,De,,,,,1,allow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mMi-nZkBOc1mRMCttCNc,2025-09-30,,192.168.38.11,443,+0200,1759236808498886920,804456998,traffic,Reserved,,7c:d3:0a:2a:9d:0e,close,34.120.127.130,snat,Windows,PROGRESS-AT,notice,0,2.33.53.52,189,root,6,LOG_INTERNET,United,FGT80FTK22063366,lan,73b8376a-f5bf-51ee-6914-d26cbc63d0f4,11,2,33,forward,7c:d3:0a:2a:9d:0e,CAPALDO_MANOCALZATI,wan1,,1393,policy,63162,,wan,unscanned,PCSTAGAT,HTTPS,63162,0000000013,10,14:53:28,6080,11,2025-10-01T03:09:04,,,,,INVENTEC,kerberos,stagat,,,,,1,allow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mci-nZkBOc1mRMCttCNc,2025-09-30,,192.168.39.102,9200,+0200,1759236808512491340,804457282,utm,Reserved,,,passthrough,23.88.7.85,,,PROGRESS,notice,,,189,root,6,,United,FGT80FTK22063366,lan,73b8376a-f5bf-51ee-6914-d26cbc63d0f4,,,33,webfilter,,CAPALDO_MANOCALZATI,wan1,,517,policy,,,wan,,,HTTPS,54979,0317013312,,14:53:28,0,,2025-10-01T03:09:04,,,,,,,,URL,,,,,,bf9fc234-303e-51ee-8c56-e39babfc0025,bf9fc234-303e-51ee-8c56-e39babfc0025,Information,elastic-01.production.octofence.net,direct,52,outgoing,domain,monitor-all,https://elastic-01.production.octofence.net/,ftgd_allow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssi-nZkBOc1mRMCt2yNv,2025-09-30,0,172.30.16.75,443,+0200,1759237352073541509,410888421,traffic,Reserved,web-limit,f4:a8:0d:73:30:cd,close,52.98.163.18,snat,Windows,VALN80,notice,0,2.117.144.115,189,root,6,Navigazione,Switzerland,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,20,68,9,forward,f4:a8:0d:73:30:cd,Fiorucci-FG-01,wan1,web-limit,3792,policy,54643,0,wan,unscanned,ITPOME-LT1062,HTTPS,54643,0000000013,10,15:02:32,6451,15,2025-10-01T03:09:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s8i-nZkBOc1mRMCt2yNy,2025-09-30,0,172.30.19.51,443,+0200,1759237352127458029,404233041,traffic,Reserved,web-limit,5c:51:4f:69:89:b2,accept,52.111.243.99,snat,Windows,VLAN60,notice,0,2.117.144.115,189,root,6,Navigazione,Netherlands,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,3883,96165,9,forward,5c:51:4f:69:89:b2,Fiorucci-FG-01,wan1,web-limit,226472,policy,61265,0,wan,unscanned,ITPOME-LT061,HTTPS,61265,0000000020,10,15:02:32,148101,1975,2025-10-01T03:09:14,,,,,,kerberos,Simone.Cascione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kci4nZkBOc1mRMCt5x_Z,2025-09-30,,217.119.139.36,,+0200,1759236862642220209,,event,,,,login,2.117.144.115,,,,alert,,,185,root,,,,FG100FTK23080008,,,,,,system,,Fiorucci-FG-01,,,,,,,,,,,,0100032002,,14:54:22,,,2025-10-01T03:02:44,,,,,,,,Administrator,,Admin,,,,,,,,,,,https,,,,,,,,,,,,,,,,,,,failed,name_invalid,,,,fortigate,,,,,,,,,,,,https(217.119.139.36),0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ksi4nZkBOc1mRMCt5x_Z,2025-09-30,,172.30.16.65,137,+0200,1759236861889606489,410845514,traffic,Reserved,,6c:4b:90:ea:c5:00,deny,172.30.16.255,noop,Windows,VALN80,notice,0,,189,root,17,,Reserved,FG100FTK23080008,lan,,0,0,0,local,6c:4b:90:ea:c5:00,Fiorucci-FG-01,root,,0,local-in-policy,,,undefined,unscanned,ITPOME-WK202,udp/137,137,0001000014,10,14:54:22,0,0,2025-10-01T03:02:44,netbios,,,,,kerberos,Paolo.Bucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMi5nZkBOc1mRMCtDh_4,2025-09-30,,fe80::39df:9527:584d:5462,547,+0200,1759236862034491769,2020134,traffic,,,6c:4b:90:ea:c5:1d,deny,ff02::1:2,noop,Windows,VALN80,notice,0,,189,root,17,,,FG100FTK23080008,lan,,0,0,0,local,6c:4b:90:ea:c5:1d,Fiorucci-FG-01,root,,0,local-in-policy6,,,undefined,unscanned,,DHCP6,546,0001000014,10,14:54:22,0,0,2025-10-01T03:02:54,DHCP6,,,,,kerberos,Antonello.Miscischia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rci5nZkBOc1mRMCtDh_4,2025-09-30,0,172.30.19.74,443,+0200,1759236861913518449,410843226,traffic,Reserved,web-limit,d0:c6:37:f8:61:eb,client-rst,52.123.129.14,snat,Windows,VLAN60,notice,0,2.117.144.115,189,root,6,Navigazione,United,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,34,30,9,forward,d0:c6:37:f8:61:eb,Fiorucci-FG-01,wan1,web-limit,11742,policy,50287,0,wan,unscanned,ITPOME-LT1054,HTTPS,50287,0000000013,10,14:54:22,119097,94,2025-10-01T03:02:54,,,,,,kerberos,massimo.senatore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asi5nZkBOc1mRMCtNh8A,2025-09-30,0,172.30.16.61,443,+0200,1759236862083519649,410834342,traffic,Reserved,web-limit,8c:16:45:ca:ed:75,server-rst,72.145.35.101,snat,Windows,VALN80,notice,0,2.117.144.115,189,root,6,Navigazione,Ireland,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,12,133,9,forward,8c:16:45:ca:ed:75,Fiorucci-FG-01,wan1,web-limit,1908,policy,54132,0,wan,unscanned,ITPOME-LT116,HTTPS,54132,0000000013,10,14:54:22,3712,11,2025-10-01T03:03:04,,,,,,kerberos,Antonio.Piccione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8i5nZkBOc1mRMCtNh8A,2025-09-30,0,172.30.16.85,443,+0200,1759236862223528629,410830138,traffic,Reserved,web-limit,48:2a:e3:46:d7:c5,accept,142.251.209.34,snat,Windows,VALN80,notice,0,2.117.144.115,189,root,17,Navigazione,United,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,16,181,9,forward,48:2a:e3:46:d7:c5,Fiorucci-FG-01,wan1,web-limit,10147,policy,61012,0,wan,unscanned,ITPOME-LT133,udp/443,61012,0000000013,10,14:54:22,9397,15,2025-10-01T03:03:04,,,,,,kerberos,ruggero.binacci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hMi5nZkBOc1mRMCtXR8c,2025-09-30,0,172.30.16.46,443,+0200,1759236862320152689,410835214,traffic,Reserved,web-limit,3c:e1:a1:be:4b:8b,accept,13.69.239.68,snat,Windows,VALN80,notice,0,2.117.144.115,189,root,6,Navigazione,Ireland,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,16,123,9,forward,3c:e1:a1:be:4b:8b,Fiorucci-FG-01,wan1,web-limit,8853,policy,53536,0,wan,unscanned,ITPOME-LT157,HTTPS,53536,0000000020,10,14:54:22,7543,14,2025-10-01T03:03:14,,,,,,kerberos,simona.mazza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8853,7543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hci5nZkBOc1mRMCtXR8c,2025-09-30,0,172.30.16.55,443,+0200,1759236862423517889,410845358,traffic,Reserved,web-limit,48:2a:e3:87:8e:c9,close,216.58.205.42,snat,Windows,VALN80,notice,0,2.117.144.115,189,root,6,Navigazione,United,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,10,2,9,forward,48:2a:e3:87:8e:c9,Fiorucci-FG-01,wan1,web-limit,2768,policy,59409,0,wan,unscanned,ITPOME-LT143,HTTPS,59409,0000000013,10,14:54:22,2813,8,2025-10-01T03:03:14,,,,,,kerberos,Stefano.Ioni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oMi5nZkBOc1mRMCthB8v,2025-09-30,,fe80::b622:ff:fe61:7dc0,5353,+0200,1759236862227570404,76479332,traffic,,,,deny,ff02::fb,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,udp/5353,5353,0001000014,,14:54:22,0,0,2025-10-01T03:03:24,udp/5353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oci5nZkBOc1mRMCthB8v,2025-09-30,0,172.30.16.31,443,+0200,1759236862443536109,410845030,traffic,Reserved,web-limit,2c:f0:5d:1c:69:8f,client-rst,20.20.35.96,snat,Windows,VALN80,notice,0,2.117.144.115,189,root,6,Navigazione,Italy,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,13,6,9,forward,2c:f0:5d:1c:69:8f,Fiorucci-FG-01,wan1,web-limit,4839,policy,58974,0,wan,unscanned,ITPOME-WK180,HTTPS,58974,0000000013,10,14:54:22,5277,11,2025-10-01T03:03:24,,,,,MSI,kerberos,Spedizioni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u8i5nZkBOc1mRMCtqx8y,2025-09-30,,fe80::21f:29ff:fe24:fee7,5353,+0200,1759236862226650844,76479331,traffic,,,,deny,ff02::fb,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,udp/5353,5353,0001000014,,14:54:22,0,0,2025-10-01T03:03:34,udp/5353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vMi5nZkBOc1mRMCtqx8y,2025-09-30,,fe80::b622:ff:fe58:ff5d,5353,+0200,1759236862202959944,76479330,traffic,,,,deny,ff02::fb,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,udp/5353,5353,0001000014,,14:54:22,0,0,2025-10-01T03:03:34,udp/5353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ci5nZkBOc1mRMCt0h9T,2025-09-30,,fe80::b622:ff:fe5d:a572,5353,+0200,1759236862229994984,76479333,traffic,,,,deny,ff02::fb,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,udp/5353,5353,0001000014,,14:54:22,0,0,2025-10-01T03:03:44,udp/5353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1si5nZkBOc1mRMCt0h9T,2025-09-30,,fe80::b622:ff:fe47:b6c9,5353,+0200,1759236862238536484,76479334,traffic,,,,deny,ff02::fb,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,udp/5353,5353,0001000014,,14:54:22,0,0,2025-10-01T03:03:44,udp/5353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zMi_nZkBOc1mRMCtAiOF,2025-09-30,0,172.30.16.16,53,+0200,1759237352743520569,410876453,traffic,Reserved,web-limit,48:2a:e3:46:d7:ef,accept,1.1.1.1,snat,Windows,VALN80,notice,0,2.117.144.115,189,root,17,Navigazione,Australia,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,1,180,9,forward,48:2a:e3:46:d7:ef,Fiorucci-FG-01,wan1,web-limit,88,policy,26681,0,wan,unscanned,ITPOME-LT1052,DNS,52232,0000000013,10,15:02:32,0,0,2025-10-01T03:09:24,,,,,,kerberos,silvia.cimichella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zci_nZkBOc1mRMCtAiOF,2025-09-30,0,172.30.19.57,443,+0200,1759237352188327169,410880861,traffic,Reserved,web-limit,dc:fb:48:d4:5f:58,accept,4.208.165.241,snat,Windows,VLAN60,notice,0,2.117.144.115,189,root,6,Navigazione,Ireland,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,5,138,9,forward,dc:fb:48:d4:5f:58,Fiorucci-FG-01,wan1,web-limit,435,policy,54668,0,wan,unscanned,,HTTPS,54668,0000000020,10,15:02:32,12302,14,2025-10-01T03:09:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435,12302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5si_nZkBOc1mRMCtKSOK,2025-09-30,0,172.30.16.16,53,+0200,1759237352773519589,410876437,traffic,Reserved,web-limit,48:2a:e3:46:d7:ef,accept,1.1.1.1,snat,Windows,VALN80,notice,0,2.117.144.115,189,root,17,Navigazione,Australia,FG100FTK23080008,lan,cb2c5284-4f32-51ef-a5ee-7792f7896b30,1,180,9,forward,48:2a:e3:46:d7:ef,Fiorucci-FG-01,wan1,web-limit,64,policy,61480,0,wan,unscanned,ITPOME-LT1052,DNS,61480,0000000013,10,15:02:32,274,1,2025-10-01T03:09:34,,,,,,kerberos,silvia.cimichella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6Mi_nZkBOc1mRMCtKSOX,2025-09-30,,172.30.16.65,137,+0200,1759237352780277729,410894801,traffic,Reserved,,6c:4b:90:ea:c5:00,deny,172.30.16.255,noop,Windows,VALN80,notice,0,,189,root,17,,Reserved,FG100FTK23080008,lan,,0,0,0,local,6c:4b:90:ea:c5:00,Fiorucci-FG-01,root,,0,local-in-policy,,,undefined,unscanned,ITPOME-WK202,udp/137,137,0001000014,10,15:02:32,0,0,2025-10-01T03:09:34,netbios,,,,,kerberos,Paolo.Bucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMi_nZkBOc1mRMCtUCSp,2025-09-30,,172.26.53.55,443,+0200,1759237352306071610,6621261,traffic,Reserved,,,close,23.215.5.70,snat,,lan,notice,,2.118.64.66,189,root,6,Navigazione,Italy,FG100FTK23080622,lan,a4fc4cbe-4f27-51ef-d401-eb61af7d4b85,11,13,1,forward,,Fiorucci-FG-03,wan1,,2286,policy,57666,,wan,unscanned,,HTTPS,57666,0000000013,,15:02:32,5208,12,2025-10-01T03:09:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aci_nZkBOc1mRMCtUCSp,2025-09-30,,,,+0200,1759237353022546530,,event,,,,,,,,,information,,,190,root,,,,FGT30E5620039354,,,,,,system,,FW-CAPODICHINO,,,,,,,,,,,,0100026001,,15:02:32,,,2025-10-01T03:09:44,,,,,,,,DHCP,,DHCP,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.94.40.4,lan,94:B2:71:3F:E4:80,Ack,604800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gsi_nZkBOc1mRMCtdySw,2025-09-30,,172.26.53.55,443,+0200,1759237352216074910,6621337,traffic,Reserved,,,client-rst,20.250.198.32,snat,,lan,notice,,2.118.64.66,189,root,6,Navigazione,Switzerland,FG100FTK23080622,lan,a4fc4cbe-4f27-51ef-d401-eb61af7d4b85,16,11,1,forward,,Fiorucci-FG-03,wan1,,3198,policy,57692,,wan,unscanned,,HTTPS,57692,0000000013,,15:02:32,7085,12,2025-10-01T03:09:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G8i_nZkBOc1mRMCtdyS0,2025-09-30,,fe80::481e:94a7:a9f2:8a7b,3702,+0200,1759237352572493664,76484007,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,55555,0001000014,,15:02:33,0,0,2025-10-01T03:09:54,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pci_nZkBOc1mRMCtniS5,2025-09-30,,fe80::20c:abff:fe33:6fc3,1900,+0200,1759237352565584524,76484006,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,48134,0001000014,,15:02:33,0,0,2025-10-01T03:10:04,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
