source,device_id,date,feature,value_today,median,robust_sigma,z,vote,direction,strength
fortigate,FG100FTK21007153,2025-10-17,action_timeout_count,4.0,13.0,8.895478131949593,-1.01175,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-17,action_timeout_rate,0.0015910898965791568,0.005733001707284304,0.0031152748572510517,-1.3295493978852349,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-17,action_passthrough_count,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100FTK21007153,2025-10-17,action_passthrough_rate,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100FTK21007153,2025-10-17,unique_proto,3.0,3.5,0.7412898443291327,-0.6745,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-17,unique_service,109.0,97.0,19.8295033358043,0.6051588785046729,0,UP,OK
fortigate,FG100FTK21007153,2025-10-17,unique_policy,3.0,2.0,7.412898443291327e-13,1349000000000.0,2,UP,STRONG
fortigate,FG100FTK21007153,2025-10-17,unique_user,20.0,25.5,7.783543365455893,-0.7066190476190476,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-18,events_raw,34560.0,34558.0,2.965159377316531,0.6745,0,UP,OK
fortigate,FG100FTK21007153,2025-10-18,events_after_day_filter,34560.0,34558.0,2.965159377316531,0.6745,0,UP,OK
fortigate,FG100FTK21007153,2025-10-18,total_events,2664.0,2411.0,501.85322461082285,0.5041314623338257,0,UP,OK
fortigate,FG100FTK21007153,2025-10-18,bytes_total,784814276.0,730209923.0,52139146542.253525,0.001047281296707622,0,UP,OK
fortigate,FG100FTK21007153,2025-10-18,bytes_per_event,294599.95345345343,281400.44307648996,23450186.777401656,0.0005628744240827755,0,UP,OK
fortigate,FG100FTK21007153,2025-10-18,unique_src_ip,135.0,147.0,10.563380281690142,-1.136,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-18,unique_dst_ip,315.0,400.0,122.86879169755375,-0.6917948717948718,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-18,action_accept_count,1230.0,774.0,244.25500370644923,1.8669013657056146,0,UP,OK
fortigate,FG100FTK21007153,2025-10-18,action_accept_rate,0.4617117117117117,0.3188528699292306,0.037197023015862606,3.8405987952734604,2,UP,STRONG
fortigate,FG100FTK21007153,2025-10-18,action_deny_count,556.0,685.0,115.6412157153447,-1.1155192307692308,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-18,action_deny_rate,0.2087087087087087,0.289904903851377,0.056994820426156285,-1.4246241068145455,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-18,action_client-rst_count,156.0,200.0,76.72349888806524,-0.573487922705314,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-18,action_client-rst_rate,0.05855855855855856,0.09028819557094123,0.033178810044990445,-0.9563223325175708,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-18,action_server-rst_count,240.0,181.0,29.28094885100074,2.0149620253164557,0,UP,OK
fortigate,FG100FTK21007153,2025-10-18,action_server-rst_rate,0.09009009009009009,0.07715606567830384,0.017137723403642453,0.7547107691700315,0,UP,OK
fortigate,FG100FTK21007153,2025-10-18,action_timeout_count,6.0,13.0,8.895478131949593,-0.7869166666666666,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-18,action_timeout_rate,0.0022522522522522522,0.005733001707284304,0.0031152748572510517,-1.1173169670503802,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-18,action_passthrough_count,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100FTK21007153,2025-10-18,action_passthrough_rate,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100FTK21007153,2025-10-18,unique_proto,3.0,3.0,0.7412898443291327,0.0,0,UP,OK
fortigate,FG100FTK21007153,2025-10-18,unique_service,107.0,98.0,19.088213491475166,0.471495145631068,0,UP,OK
fortigate,FG100FTK21007153,2025-10-18,unique_policy,3.0,2.0,7.412898443291327e-13,1349000000000.0,2,UP,STRONG
fortigate,FG100FTK21007153,2025-10-18,unique_user,16.0,24.0,7.783543365455893,-1.027809523809524,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-19,events_raw,51834.0,34558.0,2.965159377316531,5826.331,2,UP,STRONG
fortigate,FG100FTK21007153,2025-10-19,events_after_day_filter,51834.0,34558.0,2.965159377316531,5826.331,2,UP,STRONG
fortigate,FG100FTK21007153,2025-10-19,total_events,3774.0,2455.0,466.2713120830245,2.8288251192368836,1,UP,MEDIUM
fortigate,FG100FTK21007153,2025-10-19,bytes_total,1354354299.0,833781466.0,52115698115.64122,0.009988791320513139,0,UP,OK
fortigate,FG100FTK21007153,2025-10-19,bytes_per_event,358864.41414944356,312981.03078078077,23449754.34050573,0.0019566679762357477,0,UP,OK
fortigate,FG100FTK21007153,2025-10-19,unique_src_ip,98.0,147.0,12.045959970348406,-4.067753846153846,2,DOWN,STRONG
fortigate,FG100FTK21007153,2025-10-19,unique_dst_ip,239.0,400.0,120.83024462564863,-1.3324478527607362,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-19,action_accept_count,1596.0,784.0,214.23276501111934,3.790269896193772,2,UP,STRONG
fortigate,FG100FTK21007153,2025-10-19,action_accept_rate,0.42289348171701113,0.32746082349955585,0.04483731752652927,2.128420331144695,0,UP,OK
fortigate,FG100FTK21007153,2025-10-19,action_deny_count,909.0,685.0,115.6412157153447,1.937025641025641,0,UP,OK
fortigate,FG100FTK21007153,2025-10-19,action_deny_rate,0.24085850556438793,0.28458482924904227,0.061741252751546086,-0.7082189255312669,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-19,action_client-rst_count,126.0,200.0,70.05189028910304,-1.0563597883597884,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-19,action_client-rst_rate,0.033386327503974564,0.09028819557094123,0.033178810044990445,-1.7150062943730582,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-19,action_server-rst_count,339.0,181.0,30.39288361749444,5.198585365853658,2,UP,STRONG
fortigate,FG100FTK21007153,2025-10-19,action_server-rst_rate,0.08982511923688394,0.07715606567830384,0.01647580872932985,0.76894881257191,0,UP,OK
fortigate,FG100FTK21007153,2025-10-19,action_timeout_count,9.0,13.0,8.895478131949593,-0.4496666666666666,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-19,action_timeout_rate,0.0023847376788553257,0.005733001707284304,0.003262188162261524,-1.026385929286121,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-19,action_passthrough_count,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100FTK21007153,2025-10-19,action_passthrough_rate,0.0,0.0,7.412898443291327e-13,0.0,0,UP,OK
fortigate,FG100FTK21007153,2025-10-19,unique_proto,2.0,3.0,0.7412898443291327,-1.349,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-19,unique_service,118.0,101.0,15.937731653076353,1.0666511627906976,0,UP,OK
fortigate,FG100FTK21007153,2025-10-19,unique_policy,3.0,2.0,7.412898443291327e-13,1349000000000.0,2,UP,STRONG
fortigate,FG100FTK21007153,2025-10-19,unique_user,17.0,24.0,8.710155670867309,-0.8036595744680851,0,DOWN,OK
fortigate,FG100FTK21007153,2025-10-20,events_raw,51840.0,34560.0,2.965159377316531,5827.68,2,UP,STRONG
fortigate,FG100FTK21007153,2025-10-20,events_after_day_filter,51840.0,34560.0,2.965159377316531,5827.68,2,UP,STRONG
fortigate,FG100FTK21007153,2025-10-20,total_events,4314.0,2455.0,466.2713120830245,3.986949125596184,2,UP,STRONG
fortigate,FG100FTK21007153,2025-10-20,bytes_total,113997693606.0,897166966.0,52115698115.64122,2.170181552380581,0,UP,OK
